Date,Last,Open,Max,Min,Vol_M,Var_%
2010-12-27,9899.0,10077.6,10092.9,9854.0,131.68,-2.06
2010-12-23,10106.9,10202.3,10220.0,10100.3,121.34,-0.75
2010-12-22,10183.5,10214.8,10253.9,10165.8,156.06,-0.2
2010-12-21,10203.4,10070.9,10238.9,10037.7,187.8,2.07
2010-12-20,9996.1,9915.6,10057.5,9851.1,246.7,0.99
2010-12-17,9898.1,10057.0,10057.5,9850.1,379.74,-1.12
2010-12-16,10010.3,9993.6,10060.1,9919.7,192.7,0.0
2010-12-15,10009.8,10072.5,10080.1,9944.6,227.04,-1.5
2010-12-14,10162.7,10164.6,10181.3,10038.4,184.16,0.11
2010-12-13,10151.2,10165.8,10219.7,10093.7,166.4,0.29
2010-12-10,10121.9,10224.6,10226.2,10064.5,190.48,-0.62
2010-12-09,10185.5,10167.7,10230.3,10107.0,241.24,1.06
2010-12-08,10078.4,9865.7,10162.0,9834.3,196.24,1.55
2010-12-07,9924.7,9884.0,10027.9,9826.3,254.82,0.35
2010-12-06,9889.9,10015.9,10034.1,9853.1,169.56,-1.25
2010-12-03,10014.8,9915.5,10037.4,9882.9,281.36,0.68
2010-12-02,9947.6,9788.4,9986.5,9549.0,449.86,2.78
2010-12-01,9678.4,9344.2,9715.8,9331.4,382.57,4.44
2010-11-30,9267.2,9362.2,9397.7,9203.4,387.04,-0.62
2010-11-29,9324.7,9587.0,9676.7,9312.7,356.38,-2.33
2010-11-26,9547.2,9649.4,9652.8,9442.6,338.45,-1.8
2010-11-25,9721.8,9790.9,9790.9,9556.1,214.01,-0.21
2010-11-24,9742.6,9706.9,9790.3,9567.7,284.38,0.52
2010-11-23,9691.8,9943.3,9943.3,9691.8,353.05,-3.05
2010-11-22,9996.4,10388.8,10393.4,9968.3,270.91,-2.68
2010-11-19,10271.7,10326.7,10327.4,10133.2,333.41,-0.52
2010-11-18,10325.3,10250.3,10363.3,10249.0,232.81,1.33
2010-11-17,10189.3,10085.6,10219.6,10074.0,179.68,0.93
2010-11-16,10095.4,10264.9,10299.4,10095.4,209.49,-2.46
2010-11-15,10349.7,10165.5,10377.8,10131.6,184.84,1.2
2010-11-12,10226.8,9980.4,10296.1,9891.0,334.72,0.76
2010-11-11,10149.5,10224.5,10242.1,10062.9,286.05,-0.84
2010-11-10,10235.4,10379.6,10417.5,10171.1,260.5,-1.68
2010-11-09,10409.8,10254.4,10448.6,10237.7,216.06,1.15
2010-11-08,10291.8,10335.0,10351.4,10217.4,230.1,-1.31
2010-11-05,10428.1,10657.5,10660.4,10369.9,324.96,-1.65
2010-11-04,10602.8,10698.4,10744.3,10567.4,313.37,0.32
2010-11-03,10569.5,10788.5,10795.1,10528.4,239.13,-1.79
2010-11-02,10762.1,10562.2,10768.6,10540.2,284.25,1.06
2010-11-01,10649.5,10901.8,10903.4,10602.2,193.51,-1.51
2010-10-29,10812.9,10735.3,10878.7,10683.9,201.94,0.55
2010-10-28,10753.5,10715.7,10777.6,10657.3,238.58,0.5
2010-10-27,10700.1,10747.4,10865.4,10693.7,222.96,-0.9
2010-10-26,10797.8,10825.0,10855.9,10729.7,172.82,-0.67
2010-10-25,10870.3,10986.0,10988.4,10835.2,149.93,-0.5
2010-10-22,10924.8,10860.6,10984.2,10826.1,133.64,0.3
2010-10-21,10892.3,10830.2,10943.0,10797.5,233.27,-0.04
2010-10-20,10896.9,10841.1,10915.3,10806.7,172.94,0.01
2010-10-19,10895.3,10883.7,11021.6,10854.1,269.32,-0.02
2010-10-18,10897.7,10820.1,10908.1,10751.2,165.84,0.27
2010-10-15,10868.2,10866.0,10895.7,10785.7,228.69,0.17
2010-10-14,10849.7,10898.8,10982.1,10847.4,214.97,-0.15
2010-10-13,10866.1,10680.2,10894.8,10662.4,223.61,2.05
2010-10-12,10648.2,10637.9,10666.5,10529.7,157.53,-0.49
2010-10-11,10700.8,10723.8,10756.9,10645.4,145.73,-0.19
2010-10-08,10720.8,10705.9,10758.1,10632.0,156.85,-0.18
2010-10-07,10740.3,10701.4,10830.2,10595.5,177.98,0.37
2010-10-06,10700.2,10724.6,10803.3,10674.3,225.5,0.46
2010-10-05,10651.2,10404.5,10654.7,10341.0,205.52,2.58
2010-10-04,10383.0,10449.2,10493.3,10310.2,186.75,-0.64
2010-10-01,10450.1,10520.1,10638.0,10391.6,227.23,-0.61
2010-09-30,10514.5,10407.4,10681.0,10378.8,233.74,0.26
2010-09-29,10486.8,10610.4,10670.3,10427.3,175.52,-0.98
2010-09-28,10590.7,10570.9,10664.0,10413.6,207.88,-0.21
2010-09-27,10613.0,10732.0,10767.3,10574.8,147.3,-1.07
2010-09-24,10727.6,10456.9,10748.4,10418.4,234.78,2.15
2010-09-23,10501.5,10652.8,10653.5,10401.8,229.66,-0.51
2010-09-22,10555.2,10803.9,10805.5,10511.9,220.4,-1.93
2010-09-21,10762.5,10718.2,10902.5,10718.1,213.9,0.18
2010-09-20,10743.1,10622.1,10751.3,10569.1,173.25,1.46
2010-09-17,10588.6,10799.6,10839.7,10544.4,313.05,-1.2
2010-09-16,10716.8,10741.8,10787.6,10703.5,133.92,-0.33
2010-09-15,10751.8,10846.0,10846.5,10670.0,146.18,-0.51
2010-09-14,10806.6,10759.9,10835.0,10689.9,161.44,0.38
2010-09-13,10765.2,10775.7,10831.2,10734.0,154.16,0.71
2010-09-10,10689.6,10642.7,10725.0,10622.7,140.77,-0.22
2010-09-09,10712.9,10547.3,10773.6,10497.9,186.43,1.2
2010-09-08,10586.2,10449.1,10609.4,10420.0,147.37,1.02
2010-09-07,10479.1,10579.2,10592.4,10410.3,145.89,-1.35
2010-09-06,10622.7,10678.8,10678.9,10597.9,79.13,0.22
2010-09-03,10599.4,10556.9,10708.8,10503.1,180.73,0.59
2010-09-02,10537.6,10513.9,10578.6,10467.7,148.75,-0.07
2010-09-01,10544.8,10232.7,10544.8,10170.1,200.28,3.51
2010-08-31,10187.0,9980.9,10187.0,9964.2,181.13,0.5
2010-08-30,10136.0,10201.5,10211.6,10097.7,74.5,-0.12
2010-08-27,10148.2,9951.3,10164.8,9938.1,148.17,1.44
2010-08-26,10004.4,9992.8,10056.4,9934.8,138.04,1.12
2010-08-25,9894.0,10034.7,10088.7,9773.8,186.3,-1.57
2010-08-24,10052.3,10129.5,10140.7,9954.8,157.98,-1.65
2010-08-23,10221.2,10117.1,10306.2,10087.7,119.94,1.26
2010-08-20,10094.3,10220.9,10302.6,10018.7,154.42,-1.4
2010-08-19,10238.0,10441.0,10538.2,10225.6,175.87,-1.47
2010-08-18,10391.0,10322.8,10411.9,10250.9,107.46,0.21
2010-08-17,10369.5,10283.7,10380.5,10203.9,138.75,1.08
2010-08-16,10258.3,10284.5,10335.7,10143.7,119.64,-0.17
2010-08-13,10275.8,10438.4,10448.2,10201.6,165.48,-0.64
2010-08-12,10342.4,10335.0,10432.4,10259.7,173.58,-0.31
2010-08-11,10374.8,10631.9,10688.1,10336.0,208.22,-3.21
2010-08-10,10718.5,10757.3,10801.9,10673.9,117.52,-0.87
2010-08-09,10812.6,10802.8,10831.2,10764.8,106.32,1.52
2010-08-06,10651.1,10886.2,10907.3,10576.5,166.73,-1.74
2010-08-05,10840.0,10868.4,10953.1,10786.4,150.18,-0.03
2010-08-04,10843.3,10865.4,10905.7,10720.5,150.73,-0.26
2010-08-03,10871.4,10781.9,10884.0,10727.4,182.95,0.33
2010-08-02,10835.4,10535.4,10860.8,10489.8,219.45,3.2
2010-07-30,10499.8,10607.8,10638.6,10430.3,214.58,-1.5
2010-07-29,10659.5,10678.0,10788.0,10602.5,217.49,0.15
2010-07-28,10643.9,10712.4,10721.8,10595.9,196.58,-0.01
2010-07-27,10645.0,10544.8,10684.7,10533.1,257.33,1.32
2010-07-26,10506.7,10476.7,10512.4,10331.0,174.56,1.14
2010-07-23,10388.2,10257.5,10417.3,10221.4,279.66,0.83
2010-07-22,10302.9,9974.4,10334.7,9967.8,203.14,2.61
2010-07-21,10040.8,10129.1,10168.3,10003.5,185.0,-0.2
2010-07-20,10061.3,10036.2,10076.2,9804.9,192.43,1.32
2010-07-19,9929.8,9961.3,10157.6,9849.9,154.04,-0.62
2010-07-16,9991.7,10196.2,10253.9,9913.3,206.86,-1.66
2010-07-15,10160.2,10232.7,10318.7,10077.3,249.58,-1.15
2010-07-14,10278.5,10309.6,10315.2,10159.4,183.79,0.19
2010-07-13,10259.5,10084.6,10259.5,10044.0,181.69,2.0
2010-07-12,10058.2,10145.4,10146.4,9967.5,153.82,-0.68
2010-07-09,10127.3,10165.4,10185.5,10044.7,204.14,0.46
2010-07-08,10080.5,10067.9,10120.7,9929.6,320.94,0.93
2010-07-07,9987.4,9529.8,9987.4,9457.0,345.16,3.87
2010-07-06,9615.0,9356.0,9698.1,9346.3,222.68,3.59
2010-07-05,9281.5,9247.3,9367.3,9202.0,153.61,0.33
2010-07-02,9250.8,9228.0,9434.3,9158.7,209.53,0.79
2010-07-01,9178.2,9041.7,9341.0,8977.7,277.68,-0.92
2010-06-30,9263.4,9212.1,9407.4,9122.6,279.91,1.12
2010-06-29,9160.4,9525.4,9544.9,9160.4,247.66,-5.45
2010-06-28,9688.5,9612.4,9705.2,9490.1,186.72,1.61
2010-06-25,9535.0,9576.4,9677.6,9451.5,229.34,-0.54
2010-06-24,9586.5,9953.7,9969.8,9549.3,221.76,-3.03
2010-06-23,9886.0,9896.6,10031.3,9824.7,186.33,-1.3
2010-06-22,10016.1,10020.7,10071.7,9872.0,225.62,-0.55
2010-06-21,10071.9,10127.7,10209.5,10016.0,203.96,1.0
2010-06-18,9971.8,9774.8,10051.8,9773.6,398.79,2.22
2010-06-17,9755.1,9671.0,9841.3,9650.9,239.36,0.74
2010-06-16,9683.3,9803.9,9838.8,9572.2,250.8,-0.6
2010-06-15,9742.0,9475.8,9764.9,9414.0,256.96,1.65
2010-06-14,9584.0,9662.0,9690.7,9483.7,265.71,0.23
2010-06-11,9561.7,9276.0,9648.7,9265.7,422.4,3.95
2010-06-10,9198.2,8807.8,9242.6,8712.3,291.72,3.72
2010-06-09,8868.7,8725.9,8868.7,8610.6,273.07,2.29
2010-06-08,8669.8,8880.4,8888.9,8563.6,263.26,-1.43
2010-06-07,8795.3,8825.2,8962.6,8664.0,244.84,-1.44
2010-06-04,8923.4,9289.6,9315.1,8881.7,324.04,-3.8
2010-06-03,9276.2,9469.7,9488.8,9258.3,209.29,0.09
2010-06-02,9268.0,9212.1,9304.5,9031.9,229.31,-0.34
2010-06-01,9299.7,9282.2,9356.2,9019.4,241.67,-0.64
2010-05-31,9359.4,9346.1,9403.8,9328.4,114.24,-0.7
2010-05-28,9425.5,9452.1,9492.1,9372.2,237.54,0.97
2010-05-27,9334.9,9129.5,9395.1,8906.8,351.37,3.23
2010-05-26,9042.6,9156.0,9241.8,9042.6,329.13,0.42
2010-05-25,9004.4,8969.9,9027.4,8812.1,342.28,-3.05
2010-05-24,9287.9,9514.8,9552.3,9169.8,184.35,-1.27
2010-05-21,9407.3,9288.5,9443.5,9005.9,468.41,1.48
2010-05-20,9270.5,9471.7,9564.1,9037.5,323.5,-1.13
2010-05-19,9376.5,9430.3,9518.4,9233.2,292.52,-2.61
2010-05-18,9627.6,9480.9,9716.8,9419.6,280.33,3.68
